timestamp,actual_price,forecast_price,residual_usd,residual_usd_per_mwh,absolute_error_usd,absolute_error_usd_per_mwh,hour_of_day,hour
2025-01-20 14:00:00+00:00,32.05,34.71,2.66,2.66,2.66,2.66,14,14
2025-01-20 15:00:00+00:00,29.57,29.25,-0.32,-0.32,0.32,0.32,15,15
2025-01-20 16:00:00+00:00,33.95,34.3,0.35,0.35,0.35,0.35,16,16
2025-01-20 17:00:00+00:00,43.22,41.09,-2.13,-2.13,2.13,2.13,17,17
2025-01-20 18:00:00+00:00,45.51,45.17,-0.34,-0.34,0.34,0.34,18,18
2025-01-20 19:00:00+00:00,41.77,45.52,3.75,3.75,3.75,3.75,19,19
2025-01-20 20:00:00+00:00,44.18,46.14,1.96,1.96,1.96,1.96,20,20
2025-01-20 21:00:00+00:00,43.17,48.0,4.83,4.83,4.83,4.83,21,21
2025-01-20 22:00:00+00:00,49.09,52.53,3.44,3.44,3.44,3.44,22,22
2025-01-20 23:00:00+00:00,42.6,44.2,1.6,1.6,1.6,1.6,23,23
2025-01-21 00:00:00+00:00,37.32,42.18,4.86,4.86,4.86,4.86,0,0
2025-01-21 01:00:00+00:00,32.84,34.44,1.6,1.6,1.6,1.6,1,1
2025-01-21 02:00:00+00:00,28.62,31.19,2.57,2.57,2.57,2.57,2,2
2025-01-21 03:00:00+00:00,30.56,30.32,-0.24,-0.24,0.24,0.24,3,3
2025-01-21 04:00:00+00:00,25.75,26.42,0.67,0.67,0.67,0.67,4,4
2025-01-21 05:00:00+00:00,22.01,20.77,-1.24,-1.24,1.24,1.24,5,5
2025-01-21 06:00:00+00:00,4.24,7.21,2.97,2.97,2.97,2.97,6,6
2025-01-21 07:00:00+00:00,20.28,17.83,-2.45,-2.45,2.45,2.45,7,7
2025-01-21 08:00:00+00:00,26.86,29.32,2.46,2.46,2.46,2.46,8,8
2025-01-21 09:00:00+00:00,25.18,25.2,0.02,0.02,0.02,0.02,9,9
2025-01-21 10:00:00+00:00,23.96,27.39,3.43,3.43,3.43,3.43,10,10
2025-01-21 11:00:00+00:00,29.27,31.65,2.38,2.38,2.38,2.38,11,11
2025-01-21 12:00:00+00:00,27.83,32.88,5.05,5.05,5.05,5.05,12,12
2025-01-21 13:00:00+00:00,27.9,30.23,2.33,2.33,2.33,2.33,13,13
2025-01-21 14:00:00+00:00,36.45,33.02,-3.43,-3.43,3.43,3.43,14,14
2025-01-21 15:00:00+00:00,36.57,36.9,0.33,0.33,0.33,0.33,15,15
2025-01-21 16:00:00+00:00,132.48,130.05,-2.43,-2.43,2.43,2.43,16,16
2025-01-21 17:00:00+00:00,39.23,38.43,-0.8,-0.8,0.8,0.8,17,17
2025-01-21 18:00:00+00:00,39.11,43.39,4.28,4.28,4.28,4.28,18,18
2025-01-21 19:00:00+00:00,38.84,40.93,2.09,2.09,2.09,2.09,19,19
2025-01-21 20:00:00+00:00,44.95,43.7,-1.25,-1.25,1.25,1.25,20,20
2025-01-21 21:00:00+00:00,80.55,78.52,-2.03,-2.03,2.03,2.03,21,21
2025-01-21 22:00:00+00:00,37.8,38.38,0.58,0.58,0.58,0.58,22,22
2025-01-21 23:00:00+00:00,41.12,38.58,-2.54,-2.54,2.54,2.54,23,23
2025-01-22 00:00:00+00:00,127.16,125.98,-1.18,-1.18,1.18,1.18,0,0
2025-01-22 01:00:00+00:00,33.91,35.19,1.28,1.28,1.28,1.28,1,1
2025-01-22 02:00:00+00:00,31.06,34.45,3.39,3.39,3.39,3.39,2,2
2025-01-22 03:00:00+00:00,27.8,29.82,2.02,2.02,2.02,2.02,3,3
2025-01-22 04:00:00+00:00,27.67,22.44,-5.23,-5.23,5.23,5.23,4,4
2025-01-22 05:00:00+00:00,23.4,24.66,1.26,1.26,1.26,1.26,5,5
2025-01-22 06:00:00+00:00,24.56,25.24,0.68,0.68,0.68,0.68,6,6
2025-01-22 07:00:00+00:00,22.76,24.29,1.53,1.53,1.53,1.53,7,7
2025-01-22 08:00:00+00:00,21.95,26.49,4.54,4.54,4.54,4.54,8,8
2025-01-22 09:00:00+00:00,20.62,15.96,-4.66,-4.66,4.66,4.66,9,9
2025-01-22 10:00:00+00:00,22.44,21.46,-0.98,-0.98,0.98,0.98,10,10
2025-01-22 11:00:00+00:00,27.36,29.34,1.98,1.98,1.98,1.98,11,11
2025-01-22 12:00:00+00:00,-3.29,0.0,3.29,3.29,3.29,3.29,12,12
2025-01-22 13:00:00+00:00,27.51,31.7,4.19,4.19,4.19,4.19,13,13
2025-01-22 14:00:00+00:00,32.79,34.21,1.42,1.42,1.42,1.42,14,14
2025-01-22 15:00:00+00:00,37.01,39.63,2.62,2.62,2.62,2.62,15,15
2025-01-22 16:00:00+00:00,33.37,32.44,-0.93,-0.93,0.93,0.93,16,16
2025-01-22 17:00:00+00:00,40.97,43.5,2.53,2.53,2.53,2.53,17,17
2025-01-22 18:00:00+00:00,39.55,42.72,3.17,3.17,3.17,3.17,18,18
2025-01-22 19:00:00+00:00,43.63,44.71,1.08,1.08,1.08,1.08,19,19
2025-01-22 20:00:00+00:00,40.64,41.73,1.09,1.09,1.09,1.09,20,20
2025-01-22 21:00:00+00:00,37.69,38.87,1.18,1.18,1.18,1.18,21,21
2025-01-22 22:00:00+00:00,37.14,35.48,-1.66,-1.66,1.66,1.66,22,22
2025-01-22 23:00:00+00:00,39.74,39.87,0.13,0.13,0.13,0.13,23,23
2025-01-23 00:00:00+00:00,38.1,38.22,0.12,0.12,0.12,0.12,0,0
2025-01-23 01:00:00+00:00,32.78,34.24,1.46,1.46,1.46,1.46,1,1
2025-01-23 02:00:00+00:00,34.05,37.05,3.0,3.0,3.0,3.0,2,2
2025-01-23 03:00:00+00:00,25.71,23.56,-2.15,-2.15,2.15,2.15,3,3
2025-01-23 04:00:00+00:00,27.28,27.47,0.19,0.19,0.19,0.19,4,4
2025-01-23 05:00:00+00:00,22.35,26.55,4.2,4.2,4.2,4.2,5,5
2025-01-23 06:00:00+00:00,22.16,20.8,-1.36,-1.36,1.36,1.36,6,6
2025-01-23 07:00:00+00:00,22.91,21.35,-1.56,-1.56,1.56,1.56,7,7
2025-01-23 08:00:00+00:00,20.3,21.31,1.01,1.01,1.01,1.01,8,8
2025-01-23 09:00:00+00:00,21.83,24.44,2.61,2.61,2.61,2.61,9,9
2025-01-23 10:00:00+00:00,26.31,26.84,0.53,0.53,0.53,0.53,10,10
2025-01-23 11:00:00+00:00,23.94,27.76,3.82,3.82,3.82,3.82,11,11
2025-01-23 12:00:00+00:00,29.54,32.18,2.64,2.64,2.64,2.64,12,12
2025-01-23 13:00:00+00:00,27.04,29.64,2.6,2.6,2.6,2.6,13,13
2025-01-23 14:00:00+00:00,33.77,35.66,1.89,1.89,1.89,1.89,14,14
2025-01-23 15:00:00+00:00,38.64,44.96,6.32,6.32,6.32,6.32,15,15
2025-01-23 16:00:00+00:00,31.27,31.26,-0.01,-0.01,0.01,0.01,16,16
2025-01-23 17:00:00+00:00,37.53,33.02,-4.51,-4.51,4.51,4.51,17,17
2025-01-23 18:00:00+00:00,42.55,47.06,4.51,4.51,4.51,4.51,18,18
2025-01-23 19:00:00+00:00,41.6,40.96,-0.64,-0.64,0.64,0.64,19,19
2025-01-23 20:00:00+00:00,43.38,44.15,0.77,0.77,0.77,0.77,20,20
2025-01-23 21:00:00+00:00,40.6,44.37,3.77,3.77,3.77,3.77,21,21
2025-01-23 22:00:00+00:00,41.33,37.82,-3.51,-3.51,3.51,3.51,22,22
2025-01-23 23:00:00+00:00,39.13,36.5,-2.63,-2.63,2.63,2.63,23,23
2025-01-24 00:00:00+00:00,40.28,36.78,-3.5,-3.5,3.5,3.5,0,0
2025-01-24 01:00:00+00:00,35.58,34.09,-1.49,-1.49,1.49,1.49,1,1
2025-01-24 02:00:00+00:00,33.2,34.8,1.6,1.6,1.6,1.6,2,2
2025-01-24 03:00:00+00:00,28.74,30.55,1.81,1.81,1.81,1.81,3,3
2025-01-24 04:00:00+00:00,26.14,27.33,1.19,1.19,1.19,1.19,4,4
2025-01-24 05:00:00+00:00,24.2,21.17,-3.03,-3.03,3.03,3.03,5,5
2025-01-24 06:00:00+00:00,24.68,19.4,-5.28,-5.28,5.28,5.28,6,6
2025-01-24 07:00:00+00:00,21.65,22.29,0.64,0.64,0.64,0.64,7,7
2025-01-24 08:00:00+00:00,23.08,22.4,-0.68,-0.68,0.68,0.68,8,8
2025-01-24 09:00:00+00:00,27.89,29.54,1.65,1.65,1.65,1.65,9,9
2025-01-24 10:00:00+00:00,25.87,28.12,2.25,2.25,2.25,2.25,10,10
2025-01-24 11:00:00+00:00,24.47,25.32,0.85,0.85,0.85,0.85,11,11
2025-01-24 12:00:00+00:00,30.36,32.76,2.4,2.4,2.4,2.4,12,12
2025-01-24 13:00:00+00:00,28.75,29.82,1.07,1.07,1.07,1.07,13,13
2025-01-24 14:00:00+00:00,-5.89,0.0,5.89,5.89,5.89,5.89,14,14
2025-01-24 15:00:00+00:00,32.42,31.16,-1.26,-1.26,1.26,1.26,15,15
2025-01-24 16:00:00+00:00,32.68,32.73,0.05,0.05,0.05,0.05,16,16
2025-01-24 17:00:00+00:00,38.55,39.54,0.99,0.99,0.99,0.99,17,17
2025-01-24 18:00:00+00:00,41.06,43.61,2.55,2.55,2.55,2.55,18,18
2025-01-24 19:00:00+00:00,46.21,45.73,-0.48,-0.48,0.48,0.48,19,19
2025-01-24 20:00:00+00:00,43.17,44.97,1.8,1.8,1.8,1.8,20,20
2025-01-24 21:00:00+00:00,41.47,41.31,-0.16,-0.16,0.16,0.16,21,21
2025-01-24 22:00:00+00:00,43.09,43.3,0.21,0.21,0.21,0.21,22,22
2025-01-24 23:00:00+00:00,33.9,36.47,2.57,2.57,2.57,2.57,23,23
2025-01-25 00:00:00+00:00,33.85,29.37,-4.48,-4.48,4.48,4.48,0,0
2025-01-25 01:00:00+00:00,32.78,30.04,-2.74,-2.74,2.74,2.74,1,1
2025-01-25 02:00:00+00:00,24.57,21.36,-3.21,-3.21,3.21,3.21,2,2
2025-01-25 03:00:00+00:00,28.54,23.21,-5.33,-5.33,5.33,5.33,3,3
2025-01-25 04:00:00+00:00,24.11,22.91,-1.2,-1.2,1.2,1.2,4,4
2025-01-25 05:00:00+00:00,20.16,22.53,2.37,2.37,2.37,2.37,5,5
2025-01-25 06:00:00+00:00,21.19,20.98,-0.21,-0.21,0.21,0.21,6,6
2025-01-25 07:00:00+00:00,24.28,25.27,0.99,0.99,0.99,0.99,7,7
2025-01-25 08:00:00+00:00,18.72,21.94,3.22,3.22,3.22,3.22,8,8
2025-01-25 09:00:00+00:00,19.23,23.05,3.82,3.82,3.82,3.82,9,9
2025-01-25 10:00:00+00:00,18.46,18.79,0.33,0.33,0.33,0.33,10,10
2025-01-25 11:00:00+00:00,19.07,22.95,3.88,3.88,3.88,3.88,11,11
2025-01-25 12:00:00+00:00,25.34,26.07,0.73,0.73,0.73,0.73,12,12
2025-01-25 13:00:00+00:00,23.54,21.95,-1.59,-1.59,1.59,1.59,13,13
2025-01-25 14:00:00+00:00,28.44,27.45,-0.99,-0.99,0.99,0.99,14,14
2025-01-25 15:00:00+00:00,29.66,26.46,-3.2,-3.2,3.2,3.2,15,15
2025-01-25 16:00:00+00:00,34.46,32.74,-1.72,-1.72,1.72,1.72,16,16
2025-01-25 17:00:00+00:00,36.17,35.77,-0.4,-0.4,0.4,0.4,17,17
2025-01-25 18:00:00+00:00,39.52,42.03,2.51,2.51,2.51,2.51,18,18
2025-01-25 19:00:00+00:00,36.65,41.45,4.8,4.8,4.8,4.8,19,19
2025-01-25 20:00:00+00:00,37.59,34.63,-2.96,-2.96,2.96,2.96,20,20
2025-01-25 21:00:00+00:00,35.48,36.96,1.48,1.48,1.48,1.48,21,21
2025-01-25 22:00:00+00:00,35.81,33.71,-2.1,-2.1,2.1,2.1,22,22
2025-01-25 23:00:00+00:00,36.28,37.97,1.69,1.69,1.69,1.69,23,23
2025-01-26 00:00:00+00:00,35.07,35.24,0.17,0.17,0.17,0.17,0,0
2025-01-26 01:00:00+00:00,28.46,24.38,-4.08,-4.08,4.08,4.08,1,1
2025-01-26 02:00:00+00:00,30.35,33.17,2.82,2.82,2.82,2.82,2,2
2025-01-26 03:00:00+00:00,28.97,27.96,-1.01,-1.01,1.01,1.01,3,3
2025-01-26 04:00:00+00:00,24.21,23.38,-0.83,-0.83,0.83,0.83,4,4
2025-01-26 05:00:00+00:00,25.79,23.62,-2.17,-2.17,2.17,2.17,5,5
2025-01-26 06:00:00+00:00,17.58,16.44,-1.14,-1.14,1.14,1.14,6,6
2025-01-26 07:00:00+00:00,15.4,16.97,1.57,1.57,1.57,1.57,7,7
2025-01-26 08:00:00+00:00,13.73,13.76,0.03,0.03,0.03,0.03,8,8
2025-01-26 09:00:00+00:00,22.25,23.57,1.32,1.32,1.32,1.32,9,9
2025-01-26 10:00:00+00:00,21.15,22.55,1.4,1.4,1.4,1.4,10,10
2025-01-26 11:00:00+00:00,20.96,24.76,3.8,3.8,3.8,3.8,11,11
2025-01-26 12:00:00+00:00,23.87,23.51,-0.36,-0.36,0.36,0.36,12,12
2025-01-26 13:00:00+00:00,22.77,19.58,-3.19,-3.19,3.19,3.19,13,13
2025-01-26 14:00:00+00:00,34.29,37.46,3.17,3.17,3.17,3.17,14,14
2025-01-26 15:00:00+00:00,31.08,30.75,-0.33,-0.33,0.33,0.33,15,15
2025-01-26 16:00:00+00:00,33.45,36.74,3.29,3.29,3.29,3.29,16,16
2025-01-26 17:00:00+00:00,37.06,38.52,1.46,1.46,1.46,1.46,17,17
2025-01-26 18:00:00+00:00,38.04,38.21,0.17,0.17,0.17,0.17,18,18
2025-01-26 19:00:00+00:00,38.39,39.76,1.37,1.37,1.37,1.37,19,19
2025-01-26 20:00:00+00:00,36.2,41.58,5.38,5.38,5.38,5.38,20,20
2025-01-26 21:00:00+00:00,39.01,44.7,5.69,5.69,5.69,5.69,21,21
2025-01-26 22:00:00+00:00,41.54,42.21,0.67,0.67,0.67,0.67,22,22
2025-01-26 23:00:00+00:00,38.61,39.51,0.9,0.9,0.9,0.9,23,23
2025-01-27 00:00:00+00:00,41.07,44.26,3.19,3.19,3.19,3.19,0,0
2025-01-27 01:00:00+00:00,33.39,31.78,-1.61,-1.61,1.61,1.61,1,1
2025-01-27 02:00:00+00:00,29.61,30.94,1.33,1.33,1.33,1.33,2,2
2025-01-27 03:00:00+00:00,29.18,29.62,0.44,0.44,0.44,0.44,3,3
2025-01-27 04:00:00+00:00,27.22,28.5,1.28,1.28,1.28,1.28,4,4
2025-01-27 05:00:00+00:00,27.75,26.17,-1.58,-1.58,1.58,1.58,5,5
2025-01-27 06:00:00+00:00,77.77,74.3,-3.47,-3.47,3.47,3.47,6,6
2025-01-27 07:00:00+00:00,26.25,21.57,-4.68,-4.68,4.68,4.68,7,7
2025-01-27 08:00:00+00:00,21.69,19.4,-2.29,-2.29,2.29,2.29,8,8
2025-01-27 09:00:00+00:00,21.36,20.71,-0.65,-0.65,0.65,0.65,9,9
2025-01-27 10:00:00+00:00,20.89,20.66,-0.23,-0.23,0.23,0.23,10,10
2025-01-27 11:00:00+00:00,20.87,26.21,5.34,5.34,5.34,5.34,11,11
2025-01-27 12:00:00+00:00,29.14,32.4,3.26,3.26,3.26,3.26,12,12
2025-01-27 13:00:00+00:00,29.68,27.77,-1.91,-1.91,1.91,1.91,13,13
2025-01-27 14:00:00+00:00,28.86,30.23,1.37,1.37,1.37,1.37,14,14
2025-01-27 15:00:00+00:00,31.43,30.91,-0.52,-0.52,0.52,0.52,15,15
2025-01-27 16:00:00+00:00,36.24,36.03,-0.21,-0.21,0.21,0.21,16,16
2025-01-27 17:00:00+00:00,43.33,44.29,0.96,0.96,0.96,0.96,17,17
2025-01-27 18:00:00+00:00,40.09,42.14,2.05,2.05,2.05,2.05,18,18
2025-01-27 19:00:00+00:00,37.98,37.63,-0.35,-0.35,0.35,0.35,19,19
2025-01-27 20:00:00+00:00,41.47,44.63,3.16,3.16,3.16,3.16,20,20
2025-01-27 21:00:00+00:00,41.06,38.71,-2.35,-2.35,2.35,2.35,21,21
2025-01-27 22:00:00+00:00,8.76,9.28,0.52,0.52,0.52,0.52,22,22
2025-01-27 23:00:00+00:00,39.02,46.01,6.99,6.99,6.99,6.99,23,23
2025-01-28 00:00:00+00:00,36.42,37.48,1.06,1.06,1.06,1.06,0,0
2025-01-28 01:00:00+00:00,83.44,87.52,4.08,4.08,4.08,4.08,1,1
2025-01-28 02:00:00+00:00,36.61,37.34,0.73,0.73,0.73,0.73,2,2
2025-01-28 03:00:00+00:00,32.22,34.17,1.95,1.95,1.95,1.95,3,3
2025-01-28 04:00:00+00:00,107.43,107.79,0.36,0.36,0.36,0.36,4,4
2025-01-28 05:00:00+00:00,22.16,22.23,0.07,0.07,0.07,0.07,5,5
2025-01-28 06:00:00+00:00,29.77,28.32,-1.45,-1.45,1.45,1.45,6,6
2025-01-28 07:00:00+00:00,22.48,24.06,1.58,1.58,1.58,1.58,7,7
2025-01-28 08:00:00+00:00,22.03,20.4,-1.63,-1.63,1.63,1.63,8,8
2025-01-28 09:00:00+00:00,22.27,24.43,2.16,2.16,2.16,2.16,9,9
2025-01-28 10:00:00+00:00,23.83,27.04,3.21,3.21,3.21,3.21,10,10
2025-01-28 11:00:00+00:00,24.56,25.98,1.42,1.42,1.42,1.42,11,11
2025-01-28 12:00:00+00:00,25.56,25.34,-0.22,-0.22,0.22,0.22,12,12
2025-01-28 13:00:00+00:00,28.04,29.67,1.63,1.63,1.63,1.63,13,13
2025-01-28 14:00:00+00:00,31.91,31.64,-0.27,-0.27,0.27,0.27,14,14
2025-01-28 15:00:00+00:00,33.22,36.06,2.84,2.84,2.84,2.84,15,15
2025-01-28 16:00:00+00:00,35.21,31.13,-4.08,-4.08,4.08,4.08,16,16
2025-01-28 17:00:00+00:00,39.33,38.99,-0.34,-0.34,0.34,0.34,17,17
2025-01-28 18:00:00+00:00,40.02,35.54,-4.48,-4.48,4.48,4.48,18,18
2025-01-28 19:00:00+00:00,45.41,42.17,-3.24,-3.24,3.24,3.24,19,19
2025-01-28 20:00:00+00:00,35.37,39.28,3.91,3.91,3.91,3.91,20,20
2025-01-28 21:00:00+00:00,44.38,47.12,2.74,2.74,2.74,2.74,21,21
2025-01-28 22:00:00+00:00,43.77,42.47,-1.3,-1.3,1.3,1.3,22,22
2025-01-28 23:00:00+00:00,33.88,30.62,-3.26,-3.26,3.26,3.26,23,23
2025-01-29 00:00:00+00:00,36.05,29.14,-6.91,-6.91,6.91,6.91,0,0
2025-01-29 01:00:00+00:00,33.56,32.7,-0.86,-0.86,0.86,0.86,1,1
2025-01-29 02:00:00+00:00,28.38,34.93,6.55,6.55,6.55,6.55,2,2
2025-01-29 03:00:00+00:00,27.37,28.96,1.59,1.59,1.59,1.59,3,3
2025-01-29 04:00:00+00:00,24.13,23.23,-0.9,-0.9,0.9,0.9,4,4
2025-01-29 05:00:00+00:00,29.21,30.87,1.66,1.66,1.66,1.66,5,5
2025-01-29 06:00:00+00:00,25.58,22.18,-3.4,-3.4,3.4,3.4,6,6
2025-01-29 07:00:00+00:00,25.42,25.18,-0.24,-0.24,0.24,0.24,7,7
2025-01-29 08:00:00+00:00,23.71,24.46,0.75,0.75,0.75,0.75,8,8
2025-01-29 09:00:00+00:00,81.43,81.71,0.28,0.28,0.28,0.28,9,9
2025-01-29 10:00:00+00:00,21.93,24.41,2.48,2.48,2.48,2.48,10,10
2025-01-29 11:00:00+00:00,26.06,27.42,1.36,1.36,1.36,1.36,11,11
2025-01-29 12:00:00+00:00,23.85,26.02,2.17,2.17,2.17,2.17,12,12
2025-01-29 13:00:00+00:00,31.1,29.88,-1.22,-1.22,1.22,1.22,13,13
2025-01-29 14:00:00+00:00,31.3,34.04,2.74,2.74,2.74,2.74,14,14
2025-01-29 15:00:00+00:00,33.55,38.12,4.57,4.57,4.57,4.57,15,15
2025-01-29 16:00:00+00:00,38.68,36.75,-1.93,-1.93,1.93,1.93,16,16
2025-01-29 17:00:00+00:00,40.09,38.37,-1.72,-1.72,1.72,1.72,17,17
2025-01-29 18:00:00+00:00,39.66,43.5,3.84,3.84,3.84,3.84,18,18
2025-01-29 19:00:00+00:00,44.46,44.48,0.02,0.02,0.02,0.02,19,19
2025-01-29 20:00:00+00:00,39.2,43.21,4.01,4.01,4.01,4.01,20,20
2025-01-29 21:00:00+00:00,43.1,42.49,-0.61,-0.61,0.61,0.61,21,21
2025-01-29 22:00:00+00:00,42.05,46.19,4.14,4.14,4.14,4.14,22,22
2025-01-29 23:00:00+00:00,38.2,39.03,0.83,0.83,0.83,0.83,23,23
2025-01-30 00:00:00+00:00,109.12,110.27,1.15,1.15,1.15,1.15,0,0
2025-01-30 01:00:00+00:00,31.28,35.69,4.41,4.41,4.41,4.41,1,1
2025-01-30 02:00:00+00:00,34.13,33.73,-0.4,-0.4,0.4,0.4,2,2
2025-01-30 03:00:00+00:00,28.77,26.92,-1.85,-1.85,1.85,1.85,3,3
2025-01-30 04:00:00+00:00,25.51,24.89,-0.62,-0.62,0.62,0.62,4,4
2025-01-30 05:00:00+00:00,27.37,29.0,1.63,1.63,1.63,1.63,5,5
2025-01-30 06:00:00+00:00,21.39,17.98,-3.41,-3.41,3.41,3.41,6,6
2025-01-30 07:00:00+00:00,18.64,20.73,2.09,2.09,2.09,2.09,7,7
2025-01-30 08:00:00+00:00,17.92,17.07,-0.85,-0.85,0.85,0.85,8,8
2025-01-30 09:00:00+00:00,23.67,27.04,3.37,3.37,3.37,3.37,9,9
2025-01-30 10:00:00+00:00,19.95,14.46,-5.49,-5.49,5.49,5.49,10,10
2025-01-30 11:00:00+00:00,29.13,27.66,-1.47,-1.47,1.47,1.47,11,11
2025-01-30 12:00:00+00:00,21.61,17.89,-3.72,-3.72,3.72,3.72,12,12
2025-01-30 13:00:00+00:00,33.47,31.9,-1.57,-1.57,1.57,1.57,13,13
2025-01-30 14:00:00+00:00,32.34,33.46,1.12,1.12,1.12,1.12,14,14
2025-01-30 15:00:00+00:00,34.16,34.21,0.05,0.05,0.05,0.05,15,15
2025-01-30 16:00:00+00:00,35.45,35.32,-0.13,-0.13,0.13,0.13,16,16
2025-01-30 17:00:00+00:00,39.88,39.98,0.1,0.1,0.1,0.1,17,17
2025-01-30 18:00:00+00:00,40.38,41.39,1.01,1.01,1.01,1.01,18,18
2025-01-30 19:00:00+00:00,44.23,42.21,-2.02,-2.02,2.02,2.02,19,19
2025-01-30 20:00:00+00:00,42.1,44.37,2.27,2.27,2.27,2.27,20,20
2025-01-30 21:00:00+00:00,41.85,44.01,2.16,2.16,2.16,2.16,21,21
2025-01-30 22:00:00+00:00,39.57,41.03,1.46,1.46,1.46,1.46,22,22
2025-01-30 23:00:00+00:00,38.74,40.63,1.89,1.89,1.89,1.89,23,23
2025-01-31 00:00:00+00:00,37.5,38.74,1.24,1.24,1.24,1.24,0,0
2025-01-31 01:00:00+00:00,30.04,35.63,5.59,5.59,5.59,5.59,1,1
2025-01-31 02:00:00+00:00,28.36,28.64,0.28,0.28,0.28,0.28,2,2
2025-01-31 03:00:00+00:00,31.0,30.73,-0.27,-0.27,0.27,0.27,3,3
2025-01-31 04:00:00+00:00,27.16,25.78,-1.38,-1.38,1.38,1.38,4,4
2025-01-31 05:00:00+00:00,24.2,22.12,-2.08,-2.08,2.08,2.08,5,5
2025-01-31 06:00:00+00:00,23.11,20.5,-2.61,-2.61,2.61,2.61,6,6
2025-01-31 07:00:00+00:00,22.94,21.22,-1.72,-1.72,1.72,1.72,7,7
2025-01-31 08:00:00+00:00,20.38,20.7,0.32,0.32,0.32,0.32,8,8
2025-01-31 09:00:00+00:00,20.12,21.46,1.34,1.34,1.34,1.34,9,9
2025-01-31 10:00:00+00:00,23.56,24.19,0.63,0.63,0.63,0.63,10,10
2025-01-31 11:00:00+00:00,22.21,20.8,-1.41,-1.41,1.41,1.41,11,11
2025-01-31 12:00:00+00:00,27.75,30.5,2.75,2.75,2.75,2.75,12,12
2025-01-31 13:00:00+00:00,24.88,27.23,2.35,2.35,2.35,2.35,13,13
2025-01-31 14:00:00+00:00,34.3,34.4,0.1,0.1,0.1,0.1,14,14
2025-01-31 15:00:00+00:00,35.5,34.37,-1.13,-1.13,1.13,1.13,15,15
2025-01-31 16:00:00+00:00,37.37,39.24,1.87,1.87,1.87,1.87,16,16
2025-01-31 17:00:00+00:00,41.26,42.23,0.97,0.97,0.97,0.97,17,17
2025-01-31 18:00:00+00:00,44.55,41.43,-3.12,-3.12,3.12,3.12,18,18
2025-01-31 19:00:00+00:00,43.92,44.25,0.33,0.33,0.33,0.33,19,19
2025-01-31 20:00:00+00:00,37.13,38.29,1.16,1.16,1.16,1.16,20,20
2025-01-31 21:00:00+00:00,38.19,36.44,-1.75,-1.75,1.75,1.75,21,21
2025-01-31 22:00:00+00:00,38.83,39.8,0.97,0.97,0.97,0.97,22,22
2025-01-31 23:00:00+00:00,38.86,35.72,-3.14,-3.14,3.14,3.14,23,23
2025-02-01 00:00:00+00:00,33.94,37.78,3.84,3.84,3.84,3.84,0,0
2025-02-01 01:00:00+00:00,5.71,9.33,3.62,3.62,3.62,3.62,1,1
2025-02-01 02:00:00+00:00,28.11,27.98,-0.13,-0.13,0.13,0.13,2,2
2025-02-01 03:00:00+00:00,23.17,24.58,1.41,1.41,1.41,1.41,3,3
2025-02-01 04:00:00+00:00,21.11,15.59,-5.52,-5.52,5.52,5.52,4,4
2025-02-01 05:00:00+00:00,17.05,14.66,-2.39,-2.39,2.39,2.39,5,5
2025-02-01 06:00:00+00:00,16.67,16.44,-0.23,-0.23,0.23,0.23,6,6
2025-02-01 07:00:00+00:00,14.6,12.42,-2.18,-2.18,2.18,2.18,7,7
2025-02-01 08:00:00+00:00,15.2,17.49,2.29,2.29,2.29,2.29,8,8
2025-02-01 09:00:00+00:00,20.62,26.11,5.49,5.49,5.49,5.49,9,9
2025-02-01 10:00:00+00:00,16.61,14.17,-2.44,-2.44,2.44,2.44,10,10
2025-02-01 11:00:00+00:00,27.15,25.56,-1.59,-1.59,1.59,1.59,11,11
2025-02-01 12:00:00+00:00,23.88,24.97,1.09,1.09,1.09,1.09,12,12
2025-02-01 13:00:00+00:00,25.52,30.05,4.53,4.53,4.53,4.53,13,13
2025-02-01 14:00:00+00:00,25.5,22.94,-2.56,-2.56,2.56,2.56,14,14
2025-02-01 15:00:00+00:00,31.98,33.1,1.12,1.12,1.12,1.12,15,15
2025-02-01 16:00:00+00:00,31.2,36.25,5.05,5.05,5.05,5.05,16,16
2025-02-01 17:00:00+00:00,35.02,31.39,-3.63,-3.63,3.63,3.63,17,17
2025-02-01 18:00:00+00:00,42.7,40.0,-2.7,-2.7,2.7,2.7,18,18
2025-02-01 19:00:00+00:00,37.06,36.5,-0.56,-0.56,0.56,0.56,19,19
2025-02-01 20:00:00+00:00,40.52,39.72,-0.8,-0.8,0.8,0.8,20,20
2025-02-01 21:00:00+00:00,35.54,38.07,2.53,2.53,2.53,2.53,21,21
2025-02-01 22:00:00+00:00,36.22,37.32,1.1,1.1,1.1,1.1,22,22
2025-02-01 23:00:00+00:00,39.14,35.2,-3.94,-3.94,3.94,3.94,23,23
2025-02-02 00:00:00+00:00,30.99,32.78,1.79,1.79,1.79,1.79,0,0
2025-02-02 01:00:00+00:00,34.68,33.74,-0.94,-0.94,0.94,0.94,1,1
2025-02-02 02:00:00+00:00,29.33,33.02,3.69,3.69,3.69,3.69,2,2
2025-02-02 03:00:00+00:00,23.56,22.49,-1.07,-1.07,1.07,1.07,3,3
2025-02-02 04:00:00+00:00,24.14,23.05,-1.09,-1.09,1.09,1.09,4,4
2025-02-02 05:00:00+00:00,22.92,24.77,1.85,1.85,1.85,1.85,5,5
